rowID,SCENARIO,CATEGORY,PRODUCT,FLOW,UNIT,YEAR,VALUE
1924,Stated Policies Scenario,Energy,Fossil fuels: with CCUS,Electricity generation,TWh,2030,7.54
1925,Stated Policies Scenario,Energy,Fossil fuels: with CCUS,Electricity generation,TWh,2035,38.7
1926,Stated Policies Scenario,Energy,Fossil fuels: with CCUS,Electricity generation,TWh,2040,79.42
1927,Stated Policies Scenario,Energy,Fossil fuels: with CCUS,Electricity generation,TWh,2050,111.08
1928,Announced Pledges Scenario,Energy,Fossil fuels: with CCUS,Electricity generation,TWh,2023,0.67
1929,Announced Pledges Scenario,Energy,Fossil fuels: with CCUS,Electricity generation,TWh,2030,23.61
1930,Announced Pledges Scenario,Energy,Fossil fuels: with CCUS,Electricity generation,TWh,2035,291.92
1931,Announced Pledges Scenario,Energy,Fossil fuels: with CCUS,Electricity generation,TWh,2040,502.42
1932,Announced Pledges Scenario,Energy,Fossil fuels: with CCUS,Electricity generation,TWh,2050,832.08
1933,Net Zero Emissions by 2050 Scenario,Energy,Fossil fuels: with CCUS,Electricity generation,TWh,2023,0.67
1934,Net Zero Emissions by 2050 Scenario,Energy,Fossil fuels: with CCUS,Electricity generation,TWh,2030,160.59
1935,Net Zero Emissions by 2050 Scenario,Energy,Fossil fuels: with CCUS,Electricity generation,TWh,2035,566.26
1936,Net Zero Emissions by 2050 Scenario,Energy,Fossil fuels: with CCUS,Electricity generation,TWh,2040,833.23
1937,Net Zero Emissions by 2050 Scenario,Energy,Fossil fuels: with CCUS,Electricity generation,TWh,2050,978.5
1938,Stated Policies Scenario,Energy,Coal: with CCUS,Electricity generation,TWh,2010,0.0
1939,Stated Policies Scenario,Energy,Coal: with CCUS,Electricity generation,TWh,2022,0.7
1940,Stated Policies Scenario,Energy,Coal: with CCUS,Electricity generation,TWh,2023,0.67
1941,Stated Policies Scenario,Energy,Coal: with CCUS,Electricity generation,TWh,2030,3.73
1942,Stated Policies Scenario,Energy,Coal: with CCUS,Electricity generation,TWh,2035,17.19
1943,Stated Policies Scenario,Energy,Coal: with CCUS,Electricity generation,TWh,2040,27.58
1944,Stated Policies Scenario,Energy,Coal: with CCUS,Electricity generation,TWh,2050,28.77
1945,Announced Pledges Scenario,Energy,Coal: with CCUS,Electricity generation,TWh,2023,0.67
1946,Announced Pledges Scenario,Energy,Coal: with CCUS,Electricity generation,TWh,2030,14.96
1947,Announced Pledges Scenario,Energy,Coal: with CCUS,Electricity generation,TWh,2035,234.57
1948,Announced Pledges Scenario,Energy,Coal: with CCUS,Electricity generation,TWh,2040,390.25
1949,Announced Pledges Scenario,Energy,Coal: with CCUS,Electricity generation,TWh,2050,634.24
1950,Net Zero Emissions by 2050 Scenario,Energy,Coal: with CCUS,Electricity generation,TWh,2023,0.67
1951,Net Zero Emissions by 2050 Scenario,Energy,Coal: with CCUS,Electricity generation,TWh,2030,122.4
1952,Net Zero Emissions by 2050 Scenario,Energy,Coal: with CCUS,Electricity generation,TWh,2035,386.17
1953,Net Zero Emissions by 2050 Scenario,Energy,Coal: with CCUS,Electricity generation,TWh,2040,523.46
1954,Net Zero Emissions by 2050 Scenario,Energy,Coal: with CCUS,Electricity generation,TWh,2050,605.01
1955,Stated Policies Scenario,Energy,Natural gas: with CCUS,Electricity generation,TWh,2010,0.0
1956,Stated Policies Scenario,Energy,Natural gas: with CCUS,Electricity generation,TWh,2022,0.0
1957,Stated Policies Scenario,Energy,Natural gas: with CCUS,Electricity generation,TWh,2023,0.0
1958,Stated Policies Scenario,Energy,Natural gas: with CCUS,Electricity generation,TWh,2030,3.81
1959,Stated Policies Scenario,Energy,Natural gas: with CCUS,Electricity generation,TWh,2035,21.51
1960,Stated Policies Scenario,Energy,Natural gas: with CCUS,Electricity generation,TWh,2040,51.84
1961,Stated Policies Scenario,Energy,Natural gas: with CCUS,Electricity generation,TWh,2050,82.31
1962,Announced Pledges Scenario,Energy,Natural gas: with CCUS,Electricity generation,TWh,2023,0.0
1963,Announced Pledges Scenario,Energy,Natural gas: with CCUS,Electricity generation,TWh,2030,8.65
1964,Announced Pledges Scenario,Energy,Natural gas: with CCUS,Electricity generation,TWh,2035,57.36
1965,Announced Pledges Scenario,Energy,Natural gas: with CCUS,Electricity generation,TWh,2040,112.17
1966,Announced Pledges Scenario,Energy,Natural gas: with CCUS,Electricity generation,TWh,2050,197.84
1967,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: with CCUS,Electricity generation,TWh,2023,0.0
1968,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: with CCUS,Electricity generation,TWh,2030,38.2
1969,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: with CCUS,Electricity generation,TWh,2035,180.09
1970,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: with CCUS,Electricity generation,TWh,2040,309.77
1971,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: with CCUS,Electricity generation,TWh,2050,373.5
1972,Stated Policies Scenario,Energy,Fossil fuels: unabated,Electricity generation,TWh,2010,14457.91
1973,Stated Policies Scenario,Energy,Fossil fuels: unabated,Electricity generation,TWh,2022,17765.35
1974,Stated Policies Scenario,Energy,Fossil fuels: unabated,Electricity generation,TWh,2023,17940.7
1975,Stated Policies Scenario,Energy,Fossil fuels: unabated,Electricity generation,TWh,2030,16502.54
1976,Stated Policies Scenario,Energy,Fossil fuels: unabated,Electricity generation,TWh,2035,13885.8
1977,Stated Policies Scenario,Energy,Fossil fuels: unabated,Electricity generation,TWh,2040,12276.18
1978,Stated Policies Scenario,Energy,Fossil fuels: unabated,Electricity generation,TWh,2050,10806.39
1979,Announced Pledges Scenario,Energy,Fossil fuels: unabated,Electricity generation,TWh,2023,17940.7
1980,Announced Pledges Scenario,Energy,Fossil fuels: unabated,Electricity generation,TWh,2030,14718.48
1981,Announced Pledges Scenario,Energy,Fossil fuels: unabated,Electricity generation,TWh,2035,9981.96
1982,Announced Pledges Scenario,Energy,Fossil fuels: unabated,Electricity generation,TWh,2040,7046.85
1983,Announced Pledges Scenario,Energy,Fossil fuels: unabated,Electricity generation,TWh,2050,4399.75
1984,Net Zero Emissions by 2050 Scenario,Energy,Fossil fuels: unabated,Electricity generation,TWh,2023,17940.7
1985,Net Zero Emissions by 2050 Scenario,Energy,Fossil fuels: unabated,Electricity generation,TWh,2030,11950.69
1986,Net Zero Emissions by 2050 Scenario,Energy,Fossil fuels: unabated,Electricity generation,TWh,2035,4502.4
1987,Net Zero Emissions by 2050 Scenario,Energy,Fossil fuels: unabated,Electricity generation,TWh,2040,1257.87
1988,Net Zero Emissions by 2050 Scenario,Energy,Fossil fuels: unabated,Electricity generation,TWh,2050,206.25
1989,Stated Policies Scenario,Energy,Coal: unabated,Electricity generation,TWh,2010,8670.53
1990,Stated Policies Scenario,Energy,Coal: unabated,Electricity generation,TWh,2022,10450.69
1991,Stated Policies Scenario,Energy,Coal: unabated,Electricity generation,TWh,2023,10647.73
1992,Stated Policies Scenario,Energy,Coal: unabated,Electricity generation,TWh,2030,9212.93
1993,Stated Policies Scenario,Energy,Coal: unabated,Electricity generation,TWh,2035,6969.21
1994,Stated Policies Scenario,Energy,Coal: unabated,Electricity generation,TWh,2040,5650.33
1995,Stated Policies Scenario,Energy,Coal: unabated,Electricity generation,TWh,2050,4255.68
1996,Announced Pledges Scenario,Energy,Coal: unabated,Electricity generation,TWh,2023,10647.73
1997,Announced Pledges Scenario,Energy,Coal: unabated,Electricity generation,TWh,2030,8019.04
1998,Announced Pledges Scenario,Energy,Coal: unabated,Electricity generation,TWh,2035,4579.74
1999,Announced Pledges Scenario,Energy,Coal: unabated,Electricity generation,TWh,2040,2498.87
2000,Announced Pledges Scenario,Energy,Coal: unabated,Electricity generation,TWh,2050,1192.78
2001,Net Zero Emissions by 2050 Scenario,Energy,Coal: unabated,Electricity generation,TWh,2023,10647.73
2002,Net Zero Emissions by 2050 Scenario,Energy,Coal: unabated,Electricity generation,TWh,2030,5356.9
2003,Net Zero Emissions by 2050 Scenario,Energy,Coal: unabated,Electricity generation,TWh,2035,1551.11
2004,Net Zero Emissions by 2050 Scenario,Energy,Coal: unabated,Electricity generation,TWh,2040,0.18
2005,Net Zero Emissions by 2050 Scenario,Energy,Coal: unabated,Electricity generation,TWh,2050,0.09
2006,Stated Policies Scenario,Energy,Natural gas: unabated,Electricity generation,TWh,2010,4819.45
2007,Stated Policies Scenario,Energy,Natural gas: unabated,Electricity generation,TWh,2022,6515.13
2008,Stated Policies Scenario,Energy,Natural gas: unabated,Electricity generation,TWh,2023,6539.99
2009,Stated Policies Scenario,Energy,Natural gas: unabated,Electricity generation,TWh,2030,6910.34
2010,Stated Policies Scenario,Energy,Natural gas: unabated,Electricity generation,TWh,2035,6621.75
2011,Stated Policies Scenario,Energy,Natural gas: unabated,Electricity generation,TWh,2040,6405.0
2012,Stated Policies Scenario,Energy,Natural gas: unabated,Electricity generation,TWh,2050,6424.59
2013,Announced Pledges Scenario,Energy,Natural gas: unabated,Electricity generation,TWh,2023,6539.99
2014,Announced Pledges Scenario,Energy,Natural gas: unabated,Electricity generation,TWh,2030,6407.8
2015,Announced Pledges Scenario,Energy,Natural gas: unabated,Electricity generation,TWh,2035,5211.89
2016,Announced Pledges Scenario,Energy,Natural gas: unabated,Electricity generation,TWh,2040,4425.89
2017,Announced Pledges Scenario,Energy,Natural gas: unabated,Electricity generation,TWh,2050,3146.36
2018,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: unabated,Electricity generation,TWh,2023,6539.99
2019,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: unabated,Electricity generation,TWh,2030,6419.43
2020,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: unabated,Electricity generation,TWh,2035,2899.45
2021,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: unabated,Electricity generation,TWh,2040,1256.06
2022,Net Zero Emissions by 2050 Scenario,Energy,Natural gas: unabated,Electricity generation,TWh,2050,205.89
2023,Stated Policies Scenario,Energy,Oil,Electricity generation,TWh,2010,967.92
2024,Stated Policies Scenario,Energy,Oil,Electricity generation,TWh,2022,799.55
2025,Stated Policies Scenario,Energy,Oil,Electricity generation,TWh,2023,752.99
2026,Stated Policies Scenario,Energy,Oil,Electricity generation,TWh,2030,379.27
2027,Stated Policies Scenario,Energy,Oil,Electricity generation,TWh,2035,294.85
2028,Stated Policies Scenario,Energy,Oil,Electricity generation,TWh,2040,220.85
2029,Stated Policies Scenario,Energy,Oil,Electricity generation,TWh,2050,126.12
2030,Announced Pledges Scenario,Energy,Oil,Electricity generation,TWh,2023,752.99
2031,Announced Pledges Scenario,Energy,Oil,Electricity generation,TWh,2030,291.64
2032,Announced Pledges Scenario,Energy,Oil,Electricity generation,TWh,2035,190.34
2033,Announced Pledges Scenario,Energy,Oil,Electricity generation,TWh,2040,122.09
2034,Announced Pledges Scenario,Energy,Oil,Electricity generation,TWh,2050,60.61
2035,Net Zero Emissions by 2050 Scenario,Energy,Oil,Electricity generation,TWh,2023,752.99
2036,Net Zero Emissions by 2050 Scenario,Energy,Oil,Electricity generation,TWh,2030,174.36
2037,Net Zero Emissions by 2050 Scenario,Energy,Oil,Electricity generation,TWh,2035,51.84
2038,Net Zero Emissions by 2050 Scenario,Energy,Oil,Electricity generation,TWh,2040,1.63
2039,Net Zero Emissions by 2050 Scenario,Energy,Oil,Electricity generation,TWh,2050,0.28
2040,Stated Policies Scenario,Capacity: installed,Total,Electrical capacity,GW,2010,5259.31
2041,Stated Policies Scenario,Capacity: installed,Total,Electrical capacity,GW,2022,8767.86
2042,Stated Policies Scenario,Capacity: installed,Total,Electrical capacity,GW,2023,9435.83
2043,Stated Policies Scenario,Capacity: installed,Total,Electrical capacity,GW,2030,15922.15
2044,Stated Policies Scenario,Capacity: installed,Total,Electrical capacity,GW,2035,20934.1
2045,Stated Policies Scenario,Capacity: installed,Total,Electrical capacity,GW,2040,25400.11
2046,Stated Policies Scenario,Capacity: installed,Total,Electrical capacity,GW,2050,31435.55
2047,Announced Pledges Scenario,Capacity: installed,Total,Electrical capacity,GW,2023,9435.83
2048,Announced Pledges Scenario,Capacity: installed,Total,Electrical capacity,GW,2030,16969.43
2049,Announced Pledges Scenario,Capacity: installed,Total,Electrical capacity,GW,2035,23440.4
2050,Announced Pledges Scenario,Capacity: installed,Total,Electrical capacity,GW,2040,29423.31
2051,Announced Pledges Scenario,Capacity: installed,Total,Electrical capacity,GW,2050,37592.83
2052,Net Zero Emissions by 2050 Scenario,Capacity: installed,Total,Electrical capacity,GW,2023,9435.83
2053,Net Zero Emissions by 2050 Scenario,Capacity: installed,Total,Electrical capacity,GW,2030,17092.87
2054,Net Zero Emissions by 2050 Scenario,Capacity: installed,Total,Electrical capacity,GW,2035,25489.95
2055,Net Zero Emissions by 2050 Scenario,Capacity: installed,Total,Electrical capacity,GW,2040,32509.63
2056,Net Zero Emissions by 2050 Scenario,Capacity: installed,Total,Electrical capacity,GW,2050,41297.94
2057,Stated Policies Scenario,Capacity: installed,Renewables,Electrical capacity,GW,2010,1333.56
2058,Stated Policies Scenario,Capacity: installed,Renewables,Electrical capacity,GW,2022,3684.03
2059,Stated Policies Scenario,Capacity: installed,Renewables,Electrical capacity,GW,2023,4246.19
2060,Stated Policies Scenario,Capacity: installed,Renewables,Electrical capacity,GW,2030,9767.94
2061,Stated Policies Scenario,Capacity: installed,Renewables,Electrical capacity,GW,2035,14095.34
2062,Stated Policies Scenario,Capacity: installed,Renewables,Electrical capacity,GW,2040,17974.42
2063,Stated Policies Scenario,Capacity: installed,Renewables,Electrical capacity,GW,2050,23217.96
2064,Announced Pledges Scenario,Capacity: installed,Renewables,Electrical capacity,GW,2023,4246.19
2065,Announced Pledges Scenario,Capacity: installed,Renewables,Electrical capacity,GW,2030,10918.32
2066,Announced Pledges Scenario,Capacity: installed,Renewables,Electrical capacity,GW,2035,16653.61
2067,Announced Pledges Scenario,Capacity: installed,Renewables,Electrical capacity,GW,2040,21965.42
2068,Announced Pledges Scenario,Capacity: installed,Renewables,Electrical capacity,GW,2050,29355.26
2069,Net Zero Emissions by 2050 Scenario,Capacity: installed,Renewables,Electrical capacity,GW,2023,4246.19
2070,Net Zero Emissions by 2050 Scenario,Capacity: installed,Renewables,Electrical capacity,GW,2030,11495.43
2071,Net Zero Emissions by 2050 Scenario,Capacity: installed,Renewables,Electrical capacity,GW,2035,19152.37
2072,Net Zero Emissions by 2050 Scenario,Capacity: installed,Renewables,Electrical capacity,GW,2040,25445.67
2073,Net Zero Emissions by 2050 Scenario,Capacity: installed,Renewables,Electrical capacity,GW,2050,33178.79
2074,Stated Policies Scenario,Capacity: installed,Solar PV,Electrical capacity,GW,2010,39.61
2075,Stated Policies Scenario,Capacity: installed,Solar PV,Electrical capacity,GW,2022,1185.26
2076,Stated Policies Scenario,Capacity: installed,Solar PV,Electrical capacity,GW,2023,1609.87
2077,Stated Policies Scenario,Capacity: installed,Solar PV,Electrical capacity,GW,2030,5838.45
2078,Stated Policies Scenario,Capacity: installed,Solar PV,Electrical capacity,GW,2035,9203.17
2079,Stated Policies Scenario,Capacity: installed,Solar PV,Electrical capacity,GW,2040,12333.11
2080,Stated Policies Scenario,Capacity: installed,Solar PV,Electrical capacity,GW,2050,16445.01
2081,Announced Pledges Scenario,Capacity: installed,Solar PV,Electrical capacity,GW,2023,1609.87
2082,Announced Pledges Scenario,Capacity: installed,Solar PV,Electrical capacity,GW,2030,6544.16
2083,Announced Pledges Scenario,Capacity: installed,Solar PV,Electrical capacity,GW,2035,10792.62
2084,Announced Pledges Scenario,Capacity: installed,Solar PV,Electrical capacity,GW,2040,14800.73
2085,Announced Pledges Scenario,Capacity: installed,Solar PV,Electrical capacity,GW,2050,20058.6
2086,Net Zero Emissions by 2050 Scenario,Capacity: installed,Solar PV,Electrical capacity,GW,2023,1609.87
2087,Net Zero Emissions by 2050 Scenario,Capacity: installed,Solar PV,Electrical capacity,GW,2030,6698.82
2088,Net Zero Emissions by 2050 Scenario,Capacity: installed,Solar PV,Electrical capacity,GW,2035,12044.04
2089,Net Zero Emissions by 2050 Scenario,Capacity: installed,Solar PV,Electrical capacity,GW,2040,16455.02
2090,Net Zero Emissions by 2050 Scenario,Capacity: installed,Solar PV,Electrical capacity,GW,2050,21618.47
2091,Stated Policies Scenario,Capacity: installed,Wind,Electrical capacity,GW,2010,181.11
2092,Stated Policies Scenario,Capacity: installed,Wind,Electrical capacity,GW,2022,899.28
2093,Stated Policies Scenario,Capacity: installed,Wind,Electrical capacity,GW,2023,1015.18
2094,Stated Policies Scenario,Capacity: installed,Wind,Electrical capacity,GW,2030,2078.57
2095,Stated Policies Scenario,Capacity: installed,Wind,Electrical capacity,GW,2035,2861.83
2096,Stated Policies Scenario,Capacity: installed,Wind,Electrical capacity,GW,2040,3419.25
2097,Stated Policies Scenario,Capacity: installed,Wind,Electrical capacity,GW,2050,4189.21
2098,Announced Pledges Scenario,Capacity: installed,Wind,Electrical capacity,GW,2023,1015.18
2099,Announced Pledges Scenario,Capacity: installed,Wind,Electrical capacity,GW,2030,2410.04
2100,Announced Pledges Scenario,Capacity: installed,Wind,Electrical capacity,GW,2035,3553.07
2101,Announced Pledges Scenario,Capacity: installed,Wind,Electrical capacity,GW,2040,4487.34
