SCENARIO,CATEGORY,PRODUCT,FLOW,UNIT,YEAR,VALUE
Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Buildings,Mt CO2,2035,973.84
Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Buildings,Mt CO2,2040,417.52
Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Buildings,Mt CO2,2050,43.18
Stated Policies Scenario,CO2 combustion,Total,Residential,Mt CO2,2010,1960.62
Stated Policies Scenario,CO2 combustion,Total,Residential,Mt CO2,2022,1974.46
Stated Policies Scenario,CO2 combustion,Total,Residential,Mt CO2,2023,1904.09
Stated Policies Scenario,CO2 combustion,Total,Residential,Mt CO2,2030,1771.83
Stated Policies Scenario,CO2 combustion,Total,Residential,Mt CO2,2035,1611.15
Stated Policies Scenario,CO2 combustion,Total,Residential,Mt CO2,2040,1499.66
Stated Policies Scenario,CO2 combustion,Total,Residential,Mt CO2,2050,1380.41
Announced Pledges Scenario,CO2 combustion,Total,Residential,Mt CO2,2023,1904.09
Announced Pledges Scenario,CO2 combustion,Total,Residential,Mt CO2,2030,1612.57
Announced Pledges Scenario,CO2 combustion,Total,Residential,Mt CO2,2035,1253.28
Announced Pledges Scenario,CO2 combustion,Total,Residential,Mt CO2,2040,987.08
Announced Pledges Scenario,CO2 combustion,Total,Residential,Mt CO2,2050,699.8
Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Residential,Mt CO2,2023,1904.09
Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Residential,Mt CO2,2030,1294.67
Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Residential,Mt CO2,2035,689.05
Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Residential,Mt CO2,2040,299.06
Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Residential,Mt CO2,2050,37.63
Stated Policies Scenario,CO2 combustion,Total,Services,Mt CO2,2010,912.38
Stated Policies Scenario,CO2 combustion,Total,Services,Mt CO2,2022,867.35
Stated Policies Scenario,CO2 combustion,Total,Services,Mt CO2,2023,842.48
Stated Policies Scenario,CO2 combustion,Total,Services,Mt CO2,2030,894.13
Stated Policies Scenario,CO2 combustion,Total,Services,Mt CO2,2035,856.63
Stated Policies Scenario,CO2 combustion,Total,Services,Mt CO2,2040,845.57
Stated Policies Scenario,CO2 combustion,Total,Services,Mt CO2,2050,894.65
Announced Pledges Scenario,CO2 combustion,Total,Services,Mt CO2,2023,842.48
Announced Pledges Scenario,CO2 combustion,Total,Services,Mt CO2,2030,788.79
Announced Pledges Scenario,CO2 combustion,Total,Services,Mt CO2,2035,629.3
Announced Pledges Scenario,CO2 combustion,Total,Services,Mt CO2,2040,522.84
Announced Pledges Scenario,CO2 combustion,Total,Services,Mt CO2,2050,462.86
Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Services,Mt CO2,2023,842.48
Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Services,Mt CO2,2030,537.7
Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Services,Mt CO2,2035,284.78
Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Services,Mt CO2,2040,118.46
Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Services,Mt CO2,2050,5.55
Stated Policies Scenario,CO2 total removed,Total,Total energy supply,Mt CO2,2010,0
Stated Policies Scenario,CO2 total removed,Total,Total energy supply,Mt CO2,2022,1.17
Stated Policies Scenario,CO2 total removed,Total,Total energy supply,Mt CO2,2023,1.37
Stated Policies Scenario,CO2 total removed,Total,Total energy supply,Mt CO2,2030,21.26
Stated Policies Scenario,CO2 total removed,Total,Total energy supply,Mt CO2,2035,24.32
Stated Policies Scenario,CO2 total removed,Total,Total energy supply,Mt CO2,2040,30.02
Stated Policies Scenario,CO2 total removed,Total,Total energy supply,Mt CO2,2050,50.3
Announced Pledges Scenario,CO2 total removed,Total,Total energy supply,Mt CO2,2023,1.37
Announced Pledges Scenario,CO2 total removed,Total,Total energy supply,Mt CO2,2030,118.83
Announced Pledges Scenario,CO2 total removed,Total,Total energy supply,Mt CO2,2035,314.6
Announced Pledges Scenario,CO2 total removed,Total,Total energy supply,Mt CO2,2040,515.24
Announced Pledges Scenario,CO2 total removed,Total,Total energy supply,Mt CO2,2050,788.13
Net Zero Emissions by 2050 Scenario,CO2 total removed,Total,Total energy supply,Mt CO2,2023,1.37
Net Zero Emissions by 2050 Scenario,CO2 total removed,Total,Total energy supply,Mt CO2,2030,242.68
Net Zero Emissions by 2050 Scenario,CO2 total removed,Total,Total energy supply,Mt CO2,2035,670.79
Net Zero Emissions by 2050 Scenario,CO2 total removed,Total,Total energy supply,Mt CO2,2040,1109.65
Net Zero Emissions by 2050 Scenario,CO2 total removed,Total,Total energy supply,Mt CO2,2050,1796.65
Stated Policies Scenario,CO2 total captured,Total,Total energy supply,Mt CO2,2010,15.94
Stated Policies Scenario,CO2 total captured,Total,Total energy supply,Mt CO2,2022,43.2
Stated Policies Scenario,CO2 total captured,Total,Total energy supply,Mt CO2,2023,40.39
Stated Policies Scenario,CO2 total captured,Total,Total energy supply,Mt CO2,2030,122.01
Stated Policies Scenario,CO2 total captured,Total,Total energy supply,Mt CO2,2035,192.34
Stated Policies Scenario,CO2 total captured,Total,Total energy supply,Mt CO2,2040,261.35
Stated Policies Scenario,CO2 total captured,Total,Total energy supply,Mt CO2,2050,394.89
Announced Pledges Scenario,CO2 total captured,Total,Total energy supply,Mt CO2,2023,40.39
Announced Pledges Scenario,CO2 total captured,Total,Total energy supply,Mt CO2,2030,409.8
Announced Pledges Scenario,CO2 total captured,Total,Total energy supply,Mt CO2,2035,1261.1
Announced Pledges Scenario,CO2 total captured,Total,Total energy supply,Mt CO2,2040,2142.62
Announced Pledges Scenario,CO2 total captured,Total,Total energy supply,Mt CO2,2050,3731.13
Net Zero Emissions by 2050 Scenario,CO2 total captured,Total,Total energy supply,Mt CO2,2023,40.39
Net Zero Emissions by 2050 Scenario,CO2 total captured,Total,Total energy supply,Mt CO2,2030,1022.56
Net Zero Emissions by 2050 Scenario,CO2 total captured,Total,Total energy supply,Mt CO2,2035,2539.66
Net Zero Emissions by 2050 Scenario,CO2 total captured,Total,Total energy supply,Mt CO2,2040,4000.51
Net Zero Emissions by 2050 Scenario,CO2 total captured,Total,Total energy supply,Mt CO2,2050,5923.98
Stated Policies Scenario,Population indicators,Total,Population,Million people,2010,6966.06
Stated Policies Scenario,Population indicators,Total,Population,Million people,2022,7947.82
Stated Policies Scenario,Population indicators,Total,Population,Million people,2023,8017.93
Stated Policies Scenario,Population indicators,Total,Population,Million people,2030,8518.12
Stated Policies Scenario,Population indicators,Total,Population,Million people,2035,8851.01
Stated Policies Scenario,Population indicators,Total,Population,Million people,2040,9159.56
Stated Policies Scenario,Population indicators,Total,Population,Million people,2050,9680.48
Announced Pledges Scenario,Population indicators,Total,Population,Million people,2023,8017.93
Announced Pledges Scenario,Population indicators,Total,Population,Million people,2030,8518.12
Announced Pledges Scenario,Population indicators,Total,Population,Million people,2035,8851.01
Announced Pledges Scenario,Population indicators,Total,Population,Million people,2040,9159.56
Announced Pledges Scenario,Population indicators,Total,Population,Million people,2050,9680.48
Net Zero Emissions by 2050 Scenario,Population indicators,Total,Population,Million people,2023,8017.93
Net Zero Emissions by 2050 Scenario,Population indicators,Total,Population,Million people,2030,8518.12
Net Zero Emissions by 2050 Scenario,Population indicators,Total,Population,Million people,2035,8851.01
Net Zero Emissions by 2050 Scenario,Population indicators,Total,Population,Million people,2040,9159.56
Net Zero Emissions by 2050 Scenario,Population indicators,Total,Population,Million people,2050,9680.48
Stated Policies Scenario,Economic indicators,Total,Gross domestic product,"Billion USD (2023, PPP)",2010,118823.4
Stated Policies Scenario,Economic indicators,Total,Gross domestic product,"Billion USD (2023, PPP)",2022,170643.6
Stated Policies Scenario,Economic indicators,Total,Gross domestic product,"Billion USD (2023, PPP)",2023,175980.9
Stated Policies Scenario,Economic indicators,Total,Gross domestic product,"Billion USD (2023, PPP)",2030,217525.8
Stated Policies Scenario,Economic indicators,Total,Gross domestic product,"Billion USD (2023, PPP)",2035,250591
Stated Policies Scenario,Economic indicators,Total,Gross domestic product,"Billion USD (2023, PPP)",2040,284660.3
Stated Policies Scenario,Economic indicators,Total,Gross domestic product,"Billion USD (2023, PPP)",2050,357509.8
Announced Pledges Scenario,Economic indicators,Total,Gross domestic product,"Billion USD (2023, PPP)",2023,175980.9
Announced Pledges Scenario,Economic indicators,Total,Gross domestic product,"Billion USD (2023, PPP)",2030,217525.8
Announced Pledges Scenario,Economic indicators,Total,Gross domestic product,"Billion USD (2023, PPP)",2035,250591
Announced Pledges Scenario,Economic indicators,Total,Gross domestic product,"Billion USD (2023, PPP)",2040,284660.3
Announced Pledges Scenario,Economic indicators,Total,Gross domestic product,"Billion USD (2023, PPP)",2050,357509.8
Net Zero Emissions by 2050 Scenario,Economic indicators,Total,Gross domestic product,"Billion USD (2023, PPP)",2023,175980.9
Net Zero Emissions by 2050 Scenario,Economic indicators,Total,Gross domestic product,"Billion USD (2023, PPP)",2030,217525.8
Net Zero Emissions by 2050 Scenario,Economic indicators,Total,Gross domestic product,"Billion USD (2023, PPP)",2035,250591
Net Zero Emissions by 2050 Scenario,Economic indicators,Total,Gross domestic product,"Billion USD (2023, PPP)",2040,284660.3
Net Zero Emissions by 2050 Scenario,Economic indicators,Total,Gross domestic product,"Billion USD (2023, PPP)",2050,357509.8
Stated Policies Scenario,Economic indicators,Total,GDP per capita,"USD per capita (2023, PPP)",2010,17057.48
Stated Policies Scenario,Economic indicators,Total,GDP per capita,"USD per capita (2023, PPP)",2022,21470.5
Stated Policies Scenario,Economic indicators,Total,GDP per capita,"USD per capita (2023, PPP)",2023,21948.42
Stated Policies Scenario,Economic indicators,Total,GDP per capita,"USD per capita (2023, PPP)",2030,25536.82
Stated Policies Scenario,Economic indicators,Total,GDP per capita,"USD per capita (2023, PPP)",2035,28312.15
Stated Policies Scenario,Economic indicators,Total,GDP per capita,"USD per capita (2023, PPP)",2040,31077.93
Stated Policies Scenario,Economic indicators,Total,GDP per capita,"USD per capita (2023, PPP)",2050,36930.98
Announced Pledges Scenario,Economic indicators,Total,GDP per capita,"USD per capita (2023, PPP)",2023,21948.42
Announced Pledges Scenario,Economic indicators,Total,GDP per capita,"USD per capita (2023, PPP)",2030,25536.82
Announced Pledges Scenario,Economic indicators,Total,GDP per capita,"USD per capita (2023, PPP)",2035,28312.15
Announced Pledges Scenario,Economic indicators,Total,GDP per capita,"USD per capita (2023, PPP)",2040,31077.93
Announced Pledges Scenario,Economic indicators,Total,GDP per capita,"USD per capita (2023, PPP)",2050,36930.98
Net Zero Emissions by 2050 Scenario,Economic indicators,Total,GDP per capita,"USD per capita (2023, PPP)",2023,21948.42
Net Zero Emissions by 2050 Scenario,Economic indicators,Total,GDP per capita,"USD per capita (2023, PPP)",2030,25536.82
Net Zero Emissions by 2050 Scenario,Economic indicators,Total,GDP per capita,"USD per capita (2023, PPP)",2035,28312.15
Net Zero Emissions by 2050 Scenario,Economic indicators,Total,GDP per capita,"USD per capita (2023, PPP)",2040,31077.93
Net Zero Emissions by 2050 Scenario,Economic indicators,Total,GDP per capita,"USD per capita (2023, PPP)",2050,36930.98
Stated Policies Scenario,Energy intensity,Total,TES per GDP,"GJ per thousand USD (2023, PPP)",2010,4.51
Stated Policies Scenario,Energy intensity,Total,TES per GDP,"GJ per thousand USD (2023, PPP)",2022,3.69
Stated Policies Scenario,Energy intensity,Total,TES per GDP,"GJ per thousand USD (2023, PPP)",2023,3.65
Stated Policies Scenario,Energy intensity,Total,TES per GDP,"GJ per thousand USD (2023, PPP)",2030,3.11
Stated Policies Scenario,Energy intensity,Total,TES per GDP,"GJ per thousand USD (2023, PPP)",2035,2.72
Stated Policies Scenario,Energy intensity,Total,TES per GDP,"GJ per thousand USD (2023, PPP)",2040,2.43
Stated Policies Scenario,Energy intensity,Total,TES per GDP,"GJ per thousand USD (2023, PPP)",2050,2.02
Announced Pledges Scenario,Energy intensity,Total,TES per GDP,"GJ per thousand USD (2023, PPP)",2023,3.65
Announced Pledges Scenario,Energy intensity,Total,TES per GDP,"GJ per thousand USD (2023, PPP)",2030,2.95
Announced Pledges Scenario,Energy intensity,Total,TES per GDP,"GJ per thousand USD (2023, PPP)",2035,2.49
Announced Pledges Scenario,Energy intensity,Total,TES per GDP,"GJ per thousand USD (2023, PPP)",2040,2.18
Announced Pledges Scenario,Energy intensity,Total,TES per GDP,"GJ per thousand USD (2023, PPP)",2050,1.78
Net Zero Emissions by 2050 Scenario,Energy intensity,Total,TES per GDP,"GJ per thousand USD (2023, PPP)",2023,3.65
Net Zero Emissions by 2050 Scenario,Energy intensity,Total,TES per GDP,"GJ per thousand USD (2023, PPP)",2030,2.7
Net Zero Emissions by 2050 Scenario,Energy intensity,Total,TES per GDP,"GJ per thousand USD (2023, PPP)",2035,2.17
Net Zero Emissions by 2050 Scenario,Energy intensity,Total,TES per GDP,"GJ per thousand USD (2023, PPP)",2040,1.89
Net Zero Emissions by 2050 Scenario,Energy intensity,Total,TES per GDP,"GJ per thousand USD (2023, PPP)",2050,1.58
Stated Policies Scenario,Energy intensity,Total,Total final consumption per GDP,"GJ per thousand USD (2023, PPP)",2010,3.02
Stated Policies Scenario,Energy intensity,Total,Total final consumption per GDP,"GJ per thousand USD (2023, PPP)",2022,2.43
Stated Policies Scenario,Energy intensity,Total,Total final consumption per GDP,"GJ per thousand USD (2023, PPP)",2023,2.4
Stated Policies Scenario,Energy intensity,Total,Total final consumption per GDP,"GJ per thousand USD (2023, PPP)",2030,2.13
Stated Policies Scenario,Energy intensity,Total,Total final consumption per GDP,"GJ per thousand USD (2023, PPP)",2035,1.91
Stated Policies Scenario,Energy intensity,Total,Total final consumption per GDP,"GJ per thousand USD (2023, PPP)",2040,1.72
Stated Policies Scenario,Energy intensity,Total,Total final consumption per GDP,"GJ per thousand USD (2023, PPP)",2050,1.45
Announced Pledges Scenario,Energy intensity,Total,Total final consumption per GDP,"GJ per thousand USD (2023, PPP)",2023,2.4
Announced Pledges Scenario,Energy intensity,Total,Total final consumption per GDP,"GJ per thousand USD (2023, PPP)",2030,2.01
Announced Pledges Scenario,Energy intensity,Total,Total final consumption per GDP,"GJ per thousand USD (2023, PPP)",2035,1.73
Announced Pledges Scenario,Energy intensity,Total,Total final consumption per GDP,"GJ per thousand USD (2023, PPP)",2040,1.5
Announced Pledges Scenario,Energy intensity,Total,Total final consumption per GDP,"GJ per thousand USD (2023, PPP)",2050,1.19
Net Zero Emissions by 2050 Scenario,Energy intensity,Total,Total final consumption per GDP,"GJ per thousand USD (2023, PPP)",2023,2.4
Net Zero Emissions by 2050 Scenario,Energy intensity,Total,Total final consumption per GDP,"GJ per thousand USD (2023, PPP)",2030,1.82
Net Zero Emissions by 2050 Scenario,Energy intensity,Total,Total final consumption per GDP,"GJ per thousand USD (2023, PPP)",2035,1.47
Net Zero Emissions by 2050 Scenario,Energy intensity,Total,Total final consumption per GDP,"GJ per thousand USD (2023, PPP)",2040,1.23
Net Zero Emissions by 2050 Scenario,Energy intensity,Total,Total final consumption per GDP,"GJ per thousand USD (2023, PPP)",2050,0.95
Stated Policies Scenario,CO2 total intensity,Electricity,Electricity generation,gCO2 per kWh,2010,528.43
Stated Policies Scenario,CO2 total intensity,Electricity,Electricity generation,gCO2 per kWh,2022,460.03
Stated Policies Scenario,CO2 total intensity,Electricity,Electricity generation,gCO2 per kWh,2023,458.37
Stated Policies Scenario,CO2 total intensity,Electricity,Electricity generation,gCO2 per kWh,2030,311.7
Stated Policies Scenario,CO2 total intensity,Electricity,Electricity generation,gCO2 per kWh,2035,219.27
Stated Policies Scenario,CO2 total intensity,Electricity,Electricity generation,gCO2 per kWh,2040,164.47
Stated Policies Scenario,CO2 total intensity,Electricity,Electricity generation,gCO2 per kWh,2050,110.89
Announced Pledges Scenario,CO2 total intensity,Electricity,Electricity generation,gCO2 per kWh,2023,458.37
Announced Pledges Scenario,CO2 total intensity,Electricity,Electricity generation,gCO2 per kWh,2030,269.71
Announced Pledges Scenario,CO2 total intensity,Electricity,Electricity generation,gCO2 per kWh,2035,139.62
Announced Pledges Scenario,CO2 total intensity,Electricity,Electricity generation,gCO2 per kWh,2040,73.03
Announced Pledges Scenario,CO2 total intensity,Electricity,Electricity generation,gCO2 per kWh,2050,29.07
Net Zero Emissions by 2050 Scenario,CO2 total intensity,Electricity,Electricity generation,gCO2 per kWh,2023,458.37
Net Zero Emissions by 2050 Scenario,CO2 total intensity,Electricity,Electricity generation,gCO2 per kWh,2030,194.59
Net Zero Emissions by 2050 Scenario,CO2 total intensity,Electricity,Electricity generation,gCO2 per kWh,2035,49.7
Net Zero Emissions by 2050 Scenario,CO2 total intensity,Electricity,Electricity generation,gCO2 per kWh,2040,3.19
Net Zero Emissions by 2050 Scenario,CO2 total intensity,Electricity,Electricity generation,gCO2 per kWh,2050,-4.15
